Name, Overall Place, Gender Place, Division Place, Finish Time, Bib Number, City, State 
Dana Kastenson, 174, 42, 2, 01:49:48.0, 1867, Appleton, WI USA 
Bjorn Leach, 127, 103, 4, 01:43:14.6, 1929, Hopkins, MN USA 
Nancy I Lyner, 1120, 487, 6, 03:33:14.3, 8763, Stiullwater, MN USA 
Jennifer R Krohn, 1107, 479, 15, 03:30:39.6, 7965, Grinnell, IA USA 
Bonnie H Handmacher, 959, 407, 45, 03:10:22.3, 7839, Lanesboro, MN USA 
Jennifer Paulsen, 862, 362, 39, 02:58:29.3, 7976, Excelsior, MN USA 
Charles A Zagozdon, 190, 145, 3, 01:52:10.4, 4874, Chicago, IL USA 
Paul A Fulmer, 838, 498, 53, 02:55:32.6, 5829, Grand Haven, MI USA 
Paul S Sandgren, 1083, 613, 73, 03:26:03.6, 6863, Delafield, WI USA 
Alison Young, 778, 309, 35, 02:49:12.9, 8796, St Paul, MN USA 
Aaron  M Nelson, 64, 59, 4, 01:34:34.0, 3862, St Paul, MN USA 
Caitlin Olejniczak, 978, 415, 27, 03:12:33.5, 9709, Park Falls, WI USA 
Peter J Barnes, 473, 319, 27, 02:19:01.9, 4840, Amherst, WI USA 
Jackson Davis, 637, 405, 37, 02:33:26.7, 9705, Hayward, WI USA 
Allison A Barta, 1217, 540, 41, 03:59:30.3, 7864, Cass Lake, MN USA 
Peg E O'Brien, 469, 153, 11, 02:18:45.7, 3849, Wayzata, MN USA 
Jon H Peters, 1044, 596, 36, 03:19:40.9, 6894, Eau Claire, WI USA 
Scott R Kirby, 313, 223, 15, 02:04:39.8, 3871, Burnsville, MN USA 
Matthew J York, 769, 467, 51, 02:48:06.9, 6814, Muskego, WI USA 
Kendra Fisher, 773, 305, 23, 02:48:29.2, 5876, Cottage Grove, WI USA 
Maren E Olson, 865, 364, 28, 02:58:44.0, 4809, St Paul, MN USA 
Ben Lattimore, 470, 317, 12, 02:18:52.4, 9726, Eden Prairie, MN USA 
Matthew W Quirk, 657, 415, 44, 02:35:33.2, 8658, Maple Grove, MN USA 
Douglas  B Liphart, 147, 117, 13, 01:47:10.5, 1855, Ashland, WI USA 
Teresa M Stone, 535, 182, 20, 02:24:46.1, 5900, International Falls, MN USA 
Jennifer R Narveson, 321, 94, 6, 02:05:50.8, 4879, Hayward, WI USA 
Madison J Haugen, 156, 36, 7, 01:47:54.4, 3914, Hugo, MN USA 
Meghan E Jette, 497, 162, 22, 02:21:47.9, 8624, Maple Grove, MN USA 
Elizabeth Slaby, 66, 6, 1, 01:34:36.3, 2848, Sobieski, WI USA 
Mark H Winholtz, 585, 379, 24, 02:28:59.0, 3922, Andover, MN USA 
Cyndy G MacKenzie, 276, 79, 8, 02:00:29.2, 9883, Thunder Bay, ON Can 
Anthony  P Eichman, 799, 478, 50, 02:50:50.2, 7939, Eyota, MN USA 
Susan Diem, 671, 250, 26, 02:36:54.8, 4868, Minneapolis, MN USA 
Joel Haas, 386, 265, 24, 02:11:36.3, 9712, Sobieski, WI USA 
Margaret Blomberg, 1219, 542, 19, 04:00:02.5, 7830, Sioux Falls, SD USA 
Michael J Enright, 886, 512, 47, 03:02:03.5, 7744, Stillwater, MN USA 
Mark J Kolar, 1060, 605, 40, 03:22:14.1, 9740, Northbrook, IL USA 
Megan J Brody, 149, 31, 1, 01:47:17.8, 2891, Colgate, WI USA 
Sam E Barrette, 486, 327, 30, 02:20:04.9, 3820, Hartland, WI USA 
Carolyn F Cassel, 1012, 431, 33, 03:16:36.1, 7674, Verona, WI USA 
Carolann E Stone, 532, 180, 35, 02:24:35.1, 5901, International Falls, MN USA 
Lily S Richmond, 344, 104, 8, 02:08:26.0, 8916, Minneapolis, MN USA 
Elizabeth C Gregory, 1047, 450, 14, 03:20:03.3, 5893, Portage, WI USA 
Vernon B Winge, 365, 254, 22, 02:10:09.2, 3888, Eagan, MN USA 
Christopher G Peske, 145, 116, 6, 01:47:01.1, 1856, Sussex, WI USA 
Christine Corcoran, 437, 141, 19, 02:16:27.6, 4877, Stillwater, MN USA 
Wayne  B Fett, 181, 137, 5, 01:50:35.8, 1919, Iowa City, IA USA 
Mary Beth P Gabler, 1238, 555, 44, 04:07:49.9, 7675, Milwaukee, WI USA 
Leilani L Labelle, 409, 129, 13, 02:14:18.5, 4827, Hopkins, MN USA 
Jim Felling, 813, 485, 31, 02:52:39.5, 5947, River Falls, WI USA 
Mark Eriksson, 1233, 681, 44, 04:03:59.6, 8685, Madison, WI USA 
Timothy B Harrigan, 1227, 680, 51, 04:02:27.7, 6855, Milwaukee, WI USA 
John S Sullivan, 1262, 698, 89, 04:28:13.9, 7669, East Troy, WI USA 
Randy I Adkins, 613, 392, 39, 02:31:36.2, 4841, Mcfarland, WI USA 
Linda Wetzel, 1076, 465, 54, 03:25:05.7, 7957, Waukesha, WI USA 
Jackie Powers, 177, 43, 5, 01:50:12.0, 3832, Ironwood, MI USA 
Brenda F Butler, 480, 159, 8, 02:19:43.5, 4872, Minneapolis, MN USA 
Colin N Dewey, 438, 297, 9, 02:16:29.0, 4830, Madison, WI USA 
Inita Ozolina, 842, 344, 35, 02:55:52.3, 4902, Valmiera, N/ Lat 
Andrew J Huth, 963, 554, 68, 03:11:12.8, 7753, Nashotah, WI USA 
Christel Kern, 199, 50, 3, 01:53:07.3, 4806, Grand Rapids, MN USA 
Katherine L Gilmer, 428, 137, 11, 02:15:38.1, 3910, Winona, MN USA 
Sarah E Holappa, 723, 283, 48, 02:43:15.1, 6879, Duluth, MN USA 
Pamela L Dougall, 248, 68, 5, 01:58:22.6, 2814, Stillwater, MN USA 
Sarah J Schwiesow, 1204, 531, 53, 03:55:50.5, 6836, Green Bay, WI USA 
Alec Slungaard, 260, 187, 6, 01:59:18.1, 9847, St Paul, MN USA 
Dayton Miller, 10, 10, 4, 01:18:16.2, 1893, Rochester, MN USA 
Stephanie J Curran, 346, 106, 22, 02:08:29.8, 8919, Duluth, MN USA 
Barbara J Schemenauer, 874, 367, 40, 03:00:13.2, 5991, Ashland, WI USA 
Erik N Riesterer, 994, 573, 33, 03:14:30.7, 7822, Minneapolis, MN USA 
John Giese, 48, 45, 1, 01:30:36.9, 1800, Minneapolis, MN USA 
Gretchen  L Peterson, 674, 252, 13, 02:37:17.3, 2862, Woodruff, WI USA 
Scott M Foley, 45, 42, 1, 01:29:13.2, 2877, Rochester, MN USA 
Madeline J Wall, 779, 310, 50, 02:49:24.3, 7890, Rochester, NY USA 
Paula J Doyle, 1136, 498, 7, 03:36:45.6, 7870, West Bend, WI USA 
Marlo A Gangi, 157, 37, 2, 01:48:03.1, 1847, Coleraine, MN USA 
Shannon I Handler, 1243, 558, 48, 04:09:33.6, 4844, Houghton, MI USA 
Oscar Theiler, 998, 576, 27, 03:15:11.1, 7783, Minneapolis, MN USA 
Lily I Wieringa, 1132, 495, 59, 03:35:58.4, 7951, Bessemer, MI USA 
Sheila Powers, 1153, 506, 51, 03:41:29.1, 7917, Mendota Heights, MN USA 
Amanda L Corners, 1226, 547, 53, 04:02:07.3, 7776, Madison, WI USA 
Lenna M Johnson, 466, 152, 31, 02:18:31.4, 8741, Minneapolis, MN USA 
Valarie R Peterson, 339, 102, 3, 02:07:42.8, 2879, Maple Grove, MN USA 
Erin S Smillie, 1065, 458, 31, 03:22:57.2, 8798, Afton, MN USA 
Jeffrey M Niblack, 1111, 630, 30, 03:31:47.9, 8808, Minneapolis, MN USA 
Adam  L Steinquist, 699, 430, 17, 02:40:50.8, 8645, Madison, WI USA 
Scott R Cummings, 966, 556, 17, 03:11:26.7, 8751, Chanhassen, MN USA 
Andrew G Moore, 1182, 662, 66, 03:48:53.1, 8635, Rochester, MN USA 
John R Dobyns, 602, 389, 31, 02:30:20.0, 3894, Oshkosh, WI USA 
Jessica Weddle, 382, 119, 9, 02:11:18.5, 5877, Wausau, WI USA 
Marta Barton, 1114, 483, 29, 03:32:05.0, 9813, Madison, WI USA 
Barb L Bowman, 360, 108, 4, 02:09:25.7, 5943, Stone Lake, WI USA 
Ethan B Krohn, 164, 125, 31, 01:48:41.6, 9745, Blaine, MN USA 
Annika Viren, 746, 294, 23, 02:45:18.6, 9819, Bovey, MN USA 
Dave W Swanson, 1173, 657, 20, 03:47:30.9, 8667, Rice Lake, WI USA 
Paula  L Kastenson, 106, 16, 2, 01:40:36.8, 1868, Sturgeon Bay, WI USA 
Adam Rauk, 488, 329, 17, 02:20:26.5, 7759, Minneapolis, MN USA 
Mary M Baldwin, 732, 287, 15, 02:44:13.2, 8820, Minneapolis, MN USA 
Andrew  J Straka, 286, 204, 56, 02:01:28.3, 9716, Delafield, WI USA 
Carolyn  M Gunderson, 445, 144, 4, 02:17:12.1, 7711, Duluth, MN USA 
Joan  M Forde, 899, 381, 30, 03:03:30.2, 5963, Golden Valley, MN USA 
Emme  E Corbeil, 1221, 544, 68, 04:00:39.1, 8765, Minneapolis, MN USA 
Karen J Kleinhans, 1140, 500, 49, 03:38:17.1, 6881, Minneapolis, MN USA 
Melinda M Rosenberger, 1075, 464, 32, 03:25:05.0, 7945, Eleva, WI USA 
Anna M Sorenson, 1150, 504, 44, 03:40:42.0, 8841, St Peter, MN USA 
Carolyn  M Lucca, 107, 17, 1, 01:41:04.2, 8606, Duluth, MN USA 
Daniel J Delestry, 160, 122, 30, 01:48:22.9, 1888, Eau Claire, WI USA 
Jill R Schilling, 1239, 556, 45, 04:08:16.0, 7842, Chippewa Falls, WI USA 
Meredith L Krejny, 397, 123, 10, 02:12:35.3, 4890, Madison, WI USA 
Walter J Matt, 279, 199, 53, 02:00:34.7, 3885, Scandia, MN USA 
John L Pantazon, 789, 475, 53, 02:50:17.1, 4938, Oconomowoc, WI USA 
Shane C Bergner, 1213, 676, 29, 03:58:16.7, 9854, Madison, WI USA 
Kathleen A Miller, 140, 28, 2, 01:46:25.1, 2844, Plymouth, MN USA 
Pat Melby, 50, 47, 1, 01:30:44.4, 1896, Duluth, MN USA 
Lisa J Cepek, 797, 321, 24, 02:50:47.4, 8688, Minnetonka, MN USA 
Cole Roecker, 575, 372, 34, 02:27:47.0, 8693, Oconomowoc, WI USA 
Catherine M Demets, 790, 315, 17, 02:50:19.0, 8914, Verona, WI USA 
Ellie French, 514, 171, 32, 02:23:15.5, 8833, Duluth, MN USA 
Tom  W Palmer, 387, 266, 15, 02:11:44.7, 2899, Madison, WI USA 
Sarah Van Etten, 238, 65, 3, 01:57:34.0, 2867, New York, NY USA 
Cara Hanson, 850, 351, 36, 02:57:05.9, 5896, Duluth, MN USA 
Stuart J Bennett, 252, 182, 40, 01:58:53.1, 4914, Rochester, MN USA 
David S Beebe, 1181, 661, 48, 03:48:29.9, 7806, Circle Pines, MN USA 
Sean  K Barry, 545, 357, 33, 02:25:39.6, 7765, Madison, WI USA 
Matthew Straka, 67, 61, 20, 01:34:53.7, 1838, Delafield, WI USA 
Abby Counihan, 505, 167, 23, 02:22:43.2, 9757, Minneapolis, MN USA 
Hans Viren, 338, 237, 60, 02:07:38.8, 5810, Bovey, MN USA 
Emily Flynn, 153, 34, 2, 01:47:37.3, 7712, Eagle Lake, MN USA 
Sophia J Smith, 379, 117, 24, 02:11:13.9, 8654, Eau Claire, WI USA 
Zoe J Smith, 380, 118, 25, 02:11:14.7, 8653, Eau Claire, WI USA 
Donna K Kania, 1135, 497, 36, 03:36:26.8, 7814, Pewaukee, WI USA 
Robert T Ward, 917, 529, 60, 03:04:43.3, 6849, New Berlin, WI USA 
Jon A Gaynor, 502, 337, 13, 02:22:25.7, 8728, Minneapolis, MN USA 
Thomas R Basala, 352, 246, 22, 02:08:50.6, 9717, Plover, WI USA 
Cheryl A Corbeille, 593, 210, 20, 02:29:44.0, 6802, Black Creek, WI USA 
Matthew Seltzer, 1201, 672, 85, 03:54:53.0, 6964, Minneapolis, MN USA 
Lew Evans, 951, 548, 62, 03:09:31.6, 4808, Racine, WI USA 
Benjamin C Kissinger, 175, 133, 2, 01:49:50.5, 8674, Mosinee, WI USA 
Carol M Julin, 1023, 436, 34, 03:18:00.2, 8694, Wauwatosa, WI USA 
Holly D Bender, 861, 361, 23, 02:58:16.6, 9812, Madison, WI USA 
Elissa Riemer, 707, 273, 22, 02:41:47.7, 8912, Marengo, WI USA 
Ross Diller, 562, 364, 22, 02:26:56.9, 6980, Oakdale, MN USA 
Joe Schramm, 617, 395, 16, 02:31:45.9, 8797, Prior Lake, MN USA 
Elizabeth A Stattelman-Scanlan, 1086, 472, 33, 03:26:16.1, 7704, Madison, WI USA 
Stacy E Chapin, 1026, 438, 30, 03:18:05.2, 8760, Hayward, WI USA 
Isaac G Allen, 1070, 610, 62, 03:23:44.6, 3824, Bloomington, MN USA 
Alan P Dietrich, 753, 458, 35, 02:46:10.0, 5804, Madison, WI USA 
Geriann Fedorowicz, 363, 110, 13, 02:09:50.7, 4910, Minneapolis, MN USA 
Gwen Smukowski, 889, 375, 40, 03:02:26.0, 7713, Chicago, IL USA 
Adrienne E Olson, 1164, 510, 45, 03:43:28.1, 8764, Madison, WI USA 
Kevin J Counihan, 180, 136, 8, 01:50:32.6, 8607, Minneapolis, MN USA 
Guy R Wilson, 887, 513, 61, 03:02:04.0, 8628, Madison, WI USA 
Claire M Gervais, 776, 308, 28, 02:48:43.3, 4843, Madison, WI USA 
Terri M Hart, 604, 214, 12, 02:30:21.8, 8860, Waunakee, WI USA 
Matthew Freeman, 17, 15, 6, 01:22:00.3, 1908, Mohtomedi, MN USA 
Andrew Koch, 39, 36, 15, 01:26:32.9, 1903, Merrill, WI USA 
Mackenzie Keller-Miller, 62, 5, 2, 01:34:25.9, 2843, Plymouth, MN USA 
Samuel J Muller, 22, 20, 7, 01:22:53.5, 1827, Grand Rapids, MN USA 
Ashley M Herman, 56, 4, 1, 01:31:36.8, 1802, Duluth, MN USA 
Ian Liphart, 5, 5, 2, 01:13:38.5, 1854, Ashland, WI USA 
Johannes  M Carlsen, 132, 107, 34, 01:45:07.8, 8678, Minneapolis, MN USA 
Cathy M Weiss, 194, 47, 6, 01:52:40.1, 2871, Eau Claire, WI USA 
Molli J Rasmussen, 1159, 508, 43, 03:42:37.9, 6912, Glendale, WI USA 
Henry Barford, 166, 127, 37, 01:48:58.5, 9825, Madison, WI USA 
Jeff Archibald, 309, 221, 12, 02:03:52.7, 2883, Verona, WI USA 
Jeff M Hoerning, 1179, 659, 83, 03:47:58.4, 8901, Madison, WI USA 
Samantha  M Stone, 1193, 524, 46, 03:50:53.4, 8713, Rice Lake, WI USA 
Christine L Young, 324, 95, 15, 02:06:24.8, 3852, Winona, MN USA 
Seth W Prigge, 31, 29, 10, 01:25:10.5, 1897, Ely, MN USA 
Hans Herweijer, 591, 383, 37, 02:29:41.0, 7865, Brooklyn, WI USA 
Justin T Goede, 788, 474, 21, 02:50:05.6, 9788, Germantown, WI USA 
Fletcher Arlen, 6, 6, 3, 01:14:53.2, 1841, Wausau, WI USA 
Elena F Cattaneo, 329, 97, 20, 02:06:46.7, 3869, Rochester, MN USA 
Stanley C Richardson, 719, 439, 2, 02:43:00.3, 6839, Madison, WI USA 
Stephen R Ayres, 1158, 651, 79, 03:42:25.2, 8891, Hinsdale, IL USA 
Andrea J Dodson, 817, 330, 25, 02:53:31.2, 5976, Mendota Heights, MN USA 
Barret  V Van Sicklen, 815, 486, 21, 02:53:02.4, 7974, Madison, WI USA 
Nicholas Sokolowski, 4, 4, 1, 01:12:33.8, 1833, Edina, MN USA 
Kevin R Joda, 626, 399, 22, 02:32:32.4, 3838, New Berlin, WI USA 
Mitch R Arntzen, 1063, 606, 26, 03:22:19.4, 5917, Roscoe, IL USA 
Edward L Pluth, 1049, 598, 19, 03:20:18.2, 7901, Shorewood, IL USA 
Leah M Rudd, 135, 27, 5, 01:45:34.4, 8882, Plymouth, MN USA 
Colette A Schmid, 1269, 567, 69, 04:44:31.2, 8699, Green Bay, WI USA 
Steve  R Lindell, 141, 113, 12, 01:46:49.7, 4883, Champlin, MN USA 
Rebecca L Krueger, 792, 317, 19, 02:50:28.5, 7745, Whitefish Bay, WI USA 
Eric J Bejarano, 123, 100, 32, 01:42:53.6, 3867, Falcon Heights, MN USA 
Alan Grahn, 979, 564, 5, 03:12:36.4, 6939, Minneapolis, MN USA 
Tony A Jarabek, 1147, 644, 37, 03:40:02.2, 9853, Stevens Point, WI USA 
Louis Jp Bassette, 24, 22, 9, 01:23:27.4, 1862, Rhinelander, WI USA 
Iveta Mikelsone, 500, 165, 17, 02:22:03.5, 5881, Riga, N/ Lat 
Sarah M Tueting, 622, 225, 14, 02:32:18.1, 8893, Madison, WI USA 
Adam J Book, 203, 153, 4, 01:53:48.2, 2825, Madison, WI USA 
Nora Larson, 883, 373, 25, 03:01:51.3, 8683, Portland, OR USA 
William P Baldus Sr, 764, 464, 1, 02:47:39.0, 5950, Rochester, MN USA 
Richard G Palmer, 941, 544, 41, 03:08:07.5, 6870, Walworth, WI USA 
Elizabeth Stokes, 992, 420, 50, 03:14:24.9, 8697, Verona, WI USA 
Jerry J Miller, 1124, 635, 77, 03:34:00.7, 7811, La Crosse, WI USA 
Michelle M Lagowski, 643, 235, 16, 02:34:05.3, 4851, Depere, WI USA 
Audree A Houchin, 498, 163, 9, 02:21:50.0, 8646, Minneapolis, MN USA 
Maria C Gesior, 217, 56, 13, 01:55:31.0, 2857, Waukesha, WI USA 
Bob Lamoreaux, 335, 235, 17, 02:07:22.5, 5964, Chaska, MN USA 
Barbara Holzl Speltz, 1168, 514, 61, 03:44:57.8, 6918, Minneapolis, MN USA 
Brian  R Schroeder, 945, 545, 23, 03:08:31.9, 7655, Glendale, WI USA 
Sam K Myers, 20, 18, 6, 01:22:35.3, 2810, White Bear Lake, MN USA 
Hannah N Stenoien, 280, 81, 17, 02:00:46.7, 4937, Eden Prairie, MN USA 
Virginia Schuning, 1066, 459, 53, 03:23:19.5, 8785, Rochester, MN USA 
Robert  M Nichols, 371, 258, 20, 02:10:57.5, 5867, Duluth, MN USA 
Julie K Ratajczyk, 880, 371, 22, 03:01:19.9, 8663, Reedsburg, WI USA 
Nils  D Arvold, 32, 30, 2, 01:25:24.6, 1822, Lexington, MA USA 
Nikolas Fields, 888, 514, 57, 03:02:17.3, 5928, Golden Valley, MN USA 
Jake C Beaudet, 148, 118, 28, 01:47:14.3, 2828, Richfield, MN USA 
Maria L Schoening, 116, 20, 5, 01:42:24.3, 2874, Plymouth, MN USA 
Diane Schaaf, 688, 261, 30, 02:39:03.1, 5842, Scandia, MN USA 
Joshua P Heyworth, 503, 338, 18, 02:22:31.1, 8600, Hayward, WI USA 
Max A Jeronimus, 453, 306, 9, 02:17:45.5, 6874, Duluth, MN USA 
Samuel L Carlen, 186, 141, 40, 01:51:31.2, 8899, St. Paul, MN USA 
Scott P Ries, 26, 24, 1, 01:24:10.2, 1874, South Lyon, MI USA 
Emily C Harding, 908, 384, 38, 03:03:54.0, 8735, Troutdale, OR USA 
Elizabeth J Nett, 830, 336, 20, 02:54:40.4, 5840, Wauwatosa, WI USA 
Erin K Paluchowski, 1108, 480, 42, 03:31:30.4, 9856, Annapolis, MD USA 
Jake L Delaney, 240, 175, 47, 01:57:40.4, 1915, Golden Valley, MN USA 
Elaine Bunkie M Miller, 665, 247, 8, 02:35:56.4, 4957, Milwaukee, WI USA 
Paul D Magnan, 495, 334, 12, 02:21:28.4, 5849, Minneapolis, MN USA 
Nicholas B Howe, 481, 322, 12, 02:19:51.0, 8768, Madison, WI USA 
John L Spaude, 777, 469, 36, 02:49:08.3, 6818, Watertown, WI USA 
Therese B White, 947, 401, 31, 03:08:44.4, 6937, Shoreview, MN USA 
Kevin E Boreen, 1027, 589, 56, 03:18:07.8, 9835, Superior, WI USA 
Andrew R Vrieze, 288, 206, 41, 02:02:02.3, 6885, Sarona, WI USA 
Patricia L Jackson, 1125, 490, 56, 03:34:27.4, 7769, Sussex, WI USA 
Henry Q Adams, 836, 497, 41, 02:55:23.6, 5878, Edina, MN USA 
Gina Magnuson, 734, 289, 22, 02:44:20.6, 9727, Champlin, MN USA 
Kristine  C Maki, 99, 13, 1, 01:39:50.4, 2839, Hayward, WI USA 
Linda L Hagen, 796, 320, 32, 02:50:42.0, 6801, Duluth, MN USA 
Janice M Levy, 230, 62, 4, 01:56:33.4, 2908, Cedarburg, WI USA 
Katrina T Forest, 849, 350, 38, 02:57:04.4, 5956, Madison, WI USA 
Lorelei M Ernst, 384, 121, 15, 02:11:25.4, 4901, Steamboat Springs, CO USA 
Charles P Corcoran, 16, 14, 1, 01:21:32.9, 1902, Stillwater, MN USA 
Brian A Czapanskiy, 1137, 639, 78, 03:37:26.6, 7913, Green Bay, WI USA 
Paul H Barbour, 342, 239, 16, 02:08:15.3, 5940, Oconomowoc, WI USA 
Kirsten A Stenoien, 1073, 462, 46, 03:24:36.8, 8856, Eden Prairie, MN USA 
Andrew Johnston, 173, 132, 1, 01:49:46.0, 7690, Chippewa Falls, MN USA 
Tyler A Mattson, 165, 126, 32, 01:48:56.0, 2809, Esko, MN USA 
Levi J Hayden, 46, 43, 15, 01:29:53.2, 2823, Duluth, MN USA 
Matthew Saager, 273, 196, 52, 02:00:09.0, 3809, Lodi, WI USA 
Jean T Lavelle, 759, 299, 5, 02:47:00.9, 4959, Golden Valley, MN USA 
Daniel E Beno, 122, 99, 10, 01:42:45.7, 1933, Chanhassen, MN USA 
Bob Simon, 884, 511, 46, 03:01:59.2, 7896, Mound, MN USA 
Jesse A Bengtson, 757, 460, 30, 02:46:47.0, 9802, White Bear Lake, MN USA 
Joseph K Bell, 356, 249, 8, 02:09:02.2, 4820, Lake Elmo, MN USA 
Ryan A Heida, 98, 86, 27, 01:39:49.4, 1814, Coon Rapids, MN USA 
Randy B Moses, 304, 217, 10, 02:03:08.0, 2834, Stillwater, MN USA 
Richard H Strauss, 920, 531, 40, 03:05:09.4, 7816, La Crosse, WI USA 
Elizabeth Bassette, 407, 128, 7, 02:13:22.6, 4882, Rhinelander, WI USA 
Barbara J Krzak, 767, 302, 25, 02:47:52.0, 5802, Hayward, WI USA 
Robert Losby, 34, 32, 1, 01:25:50.5, 1845, Eau Claire, WI USA 
Claire E Smith, 733, 288, 22, 02:44:19.6, 9715, Hayward, WI USA 
Stan C Hokanson, 292, 210, 12, 02:02:22.0, 3899, North Oaks, MN USA 
Jose Ocariz, 128, 104, 6, 01:43:20.6, 1887, Spooner, WI USA 
Linda C Adams, 660, 244, 15, 02:35:42.4, 5962, Sheboygan Falls, WI USA 
Suzanne E Taylor, 782, 312, 16, 02:49:49.5, 8803, Appleton, WI USA 
Steven M Brothers, 264, 190, 18, 01:59:33.7, 1871, Minneapolis, MN USA 
Anders J Hendrickson, 318, 226, 8, 02:05:22.9, 9722, Fargo, ND USA 
Elizabeth A Cavil, 1081, 469, 40, 03:25:30.2, 5811, Green Bay, WI USA 
Anna  L Kleven, 537, 184, 36, 02:25:04.8, 8801, Minneapolis, MN USA 
Brittany Munyon, 331, 99, 4, 02:07:10.7, 4928, Flagstaff, AZ USA 
Lucy A Cosgrove, 646, 236, 14, 02:34:17.5, 5805, Minneapolis, MN USA 
Andrew T Matson, 515, 344, 13, 02:23:20.8, 7671, Minnetonka, MN USA 
Lauren A Henrich, 310, 89, 6, 02:03:55.7, 3835, Plymouth, MN USA 
Samuel T Hayden, 19, 17, 7, 01:22:33.0, 2824, Duluth, MN USA 
Elliot K Latham, 55, 52, 18, 01:31:33.5, 1844, Menomonee Falls, WI USA 
Kathleen A Schilling, 1240, 557, 21, 04:08:17.1, 7843, Elk Mound, WI USA 
Bernie P Baltich, 523, 348, 31, 02:24:04.9, 4839, Ely, MN USA 
Kassidy L Cable, 518, 173, 10, 02:23:33.6, 3840, La Crosse, WI USA 
Greta E Schwiesow, 1082, 470, 28, 03:25:41.8, 9751, Green Bay, WI USA 
Andrew F Wall, 1041, 593, 38, 03:19:20.1, 4896, Rochester, NY USA 
Teresa Angier, 1080, 468, 39, 03:25:23.0, 7790, St Louis Park, MN USA 
Nancy L Robinson, 895, 378, 42, 03:03:14.1, 6906, Rothschild, WI USA 
Carol Dart, 513, 170, 18, 02:23:00.6, 3855, Greenfield, MN USA 
Kelly A Scheuerman, 1091, 474, 34, 03:27:59.8, 8791, Northfield, MN USA 
Roberta Eriksson, 1234, 553, 40, 04:04:02.5, 8684, Madison, WI USA 
Lindsay M Vanmieghem, 693, 264, 32, 02:39:37.6, 8602, Green Bay, WI USA 
Fred  N Axelrod, 1253, 692, 54, 04:14:57.4, 6910, Lakewood, WI USA 
Brinnon G Mandel, 844, 346, 27, 02:56:28.1, 7973, Coeur D' Alene, ID USA 
Bret Merrill, 1096, 621, 20, 03:29:03.6, 9844, Harshaw, WI USA 
Ian Torchia, 1, 1, 0, 01:10:28.1, 1917, Rochester, MN USA 
Jack   D Olson, 529, 351, 32, 02:24:23.0, 8776, Plymouth, MN USA 
Nicholas R Oxborough, 319, 227, 7, 02:05:23.9, 6825, Minneapolis, DC USA 
Paul B Meekin, 749, 454, 36, 02:45:55.8, 5889, St Paul, MN USA 
Brian D Kantar, 1043, 595, 39, 03:19:37.5, 8896, Minneapolis, MN USA 
Madison E Hanson, 413, 131, 17, 02:14:55.0, 2854, Eden Prairie, MN USA 
Robert W Sarsfield, 1010, 581, 14, 03:16:29.1, 6972, Menomonee Falls, WI USA 
Nicholas J Van Deelen, 969, 557, 52, 03:11:31.9, 7653, Duluth, MN USA 
Elijah B Hancock, 40, 37, 12, 01:26:52.5, 1805, Cable, WI USA 
Mary Griswold, 698, 269, 20, 02:40:21.9, 9718, Eau Claire, WI USA 
Stephanie A Pederson, 810, 326, 25, 02:52:32.5, 8892, Stevens Point, WI USA 
Tena K Aardal, 1218, 541, 67, 03:59:53.3, 7694, Mukilteo, WA USA 
Carleton Perry, 388, 267, 23, 02:11:53.7, 5868, Minneapolis, MN USA 
Susan K McNatt, 108, 18, 1, 01:41:09.2, 2897, Needham, MA USA 
James P Gardner, 460, 311, 26, 02:18:22.0, 5974, Stillwater, MN USA 
Timothy J Guhl, 872, 507, 60, 02:59:38.8, 6957, Andover, MN USA 
Wallace Wadd, 981, 566, 13, 03:12:50.6, 3847, Woodbury, MN USA 
Mark W Reed, 619, 396, 26, 02:31:56.3, 5801, Augusta, WI USA 
Mel A Muller, 377, 116, 5, 02:11:10.4, 8889, Minneapolis, MN USA 
Christina Berens, 989, 419, 34, 03:14:22.2, 8802, Hayward, WI USA 
Michelle A Howe, 859, 359, 31, 02:58:15.5, 8767, Madison, WI USA 
Erin M Savre, 675, 253, 31, 02:37:17.5, 8862, Edina, MN USA 
Lee M Brown, 119, 98, 3, 01:42:37.2, 3803, Maple, WI USA 
Kim V Beirl, 465, 151, 10, 02:18:29.3, 3868, Neenah, WI USA 
Amy M Day, 627, 228, 15, 02:32:36.4, 8815, Bayfield, WI USA 
Aaron T Gehrke, 807, 484, 73, 02:52:07.4, 8915, Phillips, WI USA 
Scott T Harding, 1198, 671, 48, 03:53:57.9, 8734, Troutdale, OR USA 
Barbara J Klein, 706, 272, 18, 02:41:35.1, 5921, Dousman, WI USA 
Bill C Arnold, 1223, 678, 86, 04:01:42.7, 7962, Pewaukee, WI USA 
Gail A Moede Rogall, 713, 278, 27, 02:42:36.1, 7652, Madison, WI USA 
Marykae Walters, 232, 63, 5, 01:56:46.0, 4904, Eau Claire, WI USA 
Matthew H Guzzo, 727, 442, 26, 02:43:55.3, 8858, Onalaska, WI USA 
Kyle C Bantz, 873, 366, 24, 02:59:56.7, 7739, Evanston, IL USA 
Kristi A Carlson, 848, 349, 28, 02:56:56.1, 5863, Fox Point, WI USA 
Paul M Fossum, 1145, 642, 28, 03:39:35.2, 7696, Milwaukee, WI USA 
Leland M Johnson, 207, 156, 14, 01:54:00.6, 3891, St Paul, MN USA 
