Name, Overall Place, Gender Place, Division Place, Finish Time, Bib Number, City, State 
Maxwell D Bode, 3054, 2545, 247, 05:54:45.6, 7185, Oak Park, IL USA 
Carl J Kauppila, 1972, 1694, 178, 04:48:32.9, 3497, Eagan, MN USA 
Leah C Tollefson, 1891, 265, 51, 04:44:46.8, 6233, Hancock, MI USA 
Julia Lavanger, 3071, 515, 94, 05:56:17.8, 1277, Hopkins, MN USA 
Peter L Darienzo, 1009, 894, 35, 04:01:14.7, 1025, Paw Paw, MI USA 
William C Horton, 1017, 902, 86, 04:01:28.0, 2314, Marshfield, WI USA 
Ion Neil Ferguson, 813, 726, 54, 03:50:24.2, 3594, Winnipeg, MB Can 
Scott Clare, 3547, 2898, 380, 06:52:23.4, 5371, Eagan, MN USA 
Neil J Statz, 660, 585, 73, 03:40:41.4, 1057, Wisconsin Rapids, WI USA 
Michael  J Peterson, 3466, 2840, 305, 06:35:21.6, 5200, De Forest, WI USA 
Amy M Flottmeyer, 3172, 541, 53, 06:04:17.2, 7273, La Crosse, WI USA 
Deborah A Schwantes, 3710, 692, 63, 07:46:31.0, 7297, Washburn, WI USA 
Hannah Radant, 2178, 321, 31, 04:57:28.1, 5584, St Paul, MN USA 
Bill W Brown, 3175, 2633, 291, 06:04:19.4, 7392, Minneapolis, MN USA 
Clara M Boyle, 2483, 381, 67, 05:14:12.8, 9202, Oakdale, MN USA 
Jeff  T Cummisford, 1183, 1047, 44, 04:09:45.1, 2128, Waukesha, WI USA 
Ted R John, 2614, 2207, 270, 05:21:36.7, 6655, Laramie, WY USA 
Randall C Greene, 2955, 2467, 308, 05:45:57.3, 5243, Oshkosh, WI USA 
John P Groth, 1159, 1026, 138, 04:08:52.4, 3472, Albuquerque, NM USA 
Lisa M Johnson, 2510, 386, 49, 05:15:24.4, 4519, West Bend, WI USA 
Michael J Prucha, 1493, 1316, 166, 04:24:37.7, 3540, Mukwonago, WI USA 
Ryan J Medo, 1028, 912, 115, 04:01:51.9, 3215, Bryant, WI USA 
Laurel Clare Egan, 118, 9, 2, 02:50:24.3, 508, Craftsbury, VT USA 
Donald Evans, 2244, 1912, 114, 05:00:42.6, 4406, Merrill, WI USA 
Bob U Branson, 2154, 1841, 219, 04:56:43.8, 5464, Hudson, WI USA 
Thomas M Konat, 1957, 1682, 261, 04:48:02.0, 9128, Excelsior, MN USA 
Peter J Kaboli, 2572, 2170, 273, 05:19:02.0, 6504, Iowa City, IA USA 
Jennifer S Black, 2534, 393, 43, 05:16:25.2, 8341, Roscoe, IL USA 
Jessica T Jensen, 603, 67, 5, 03:37:08.1, 2434, Boise, ID USA 
Ben E Bartoszuk, 1433, 1270, 133, 04:21:51.6, 4607, Sussex, WI USA 
Kevin C Masarik, 2715, 2283, 219, 05:27:30.2, 8227, Stevens Point, WI USA 
Jake K Morgan, 195, 180, 30, 03:01:47.5, 157, Bozeman, MT USA 
Gary Meader, 637, 566, 13, 03:39:17.3, 1342, Lacrosse, WI USA 
Karl L Schroeder, 380, 336, 15, 03:21:01.1, 1024, Sturgeon Bay, WI USA 
Tony P Timerman, 2880, 2412, 363, 05:40:33.8, 2419, Stevens Point, WI USA 
Greg R Williams, 414, 365, 38, 03:24:06.9, 1675, Thomson, MN USA 
Steve Smith, 490, 432, 46, 03:29:37.2, 1672, Wauwatosa, WI USA 
Mirene Winsberg, 2464, 375, 47, 05:13:04.1, 4288, San Francisco, CA USA 
Jeff R Jones, 3111, 2586, 250, 05:58:47.3, 5556, Minneapolis, MN USA 
Matt D Bauer, 3365, 2764, 263, 06:24:05.3, 6526, Middleton, WI USA 
Michael R Dietrich, 1125, 997, 124, 04:06:54.6, 4351, Milwaukee, WI USA 
Samuel S Behrends, 1386, 1228, 144, 04:19:38.4, 3677, Bruce, WI USA 
Michael J Powers, 1446, 1280, 121, 04:22:05.8, 3453, Proctor, MN USA 
Sarah R Howe, 3291, 580, 105, 06:14:54.5, 5597, Eau Claire, WI USA 
Peter Jennik, 849, 758, 27, 03:52:48.1, 2059, Brookfield, WI USA 
David E North, 2691, 2265, 279, 05:26:27.5, 5061, Brookfield, WI USA 
Greg Bernhardt, 857, 765, 98, 03:53:20.5, 1562, Hopkins, MN USA 
Brad Miller, 853, 762, 96, 03:53:01.2, 3520, Rochester, MN USA 
Suzann R Mouw, 1567, 197, 24, 04:28:21.5, 2280, White Bear Lake, MN USA 
Mike T Kallner, 3198, 2650, 333, 06:05:44.2, 8182, Paradise Valley, AZ USA 
Taylor Forsyth, 1679, 1454, 184, 04:34:07.3, 3704, Eden Prairie, MN USA 
Eric J Kemp, 941, 838, 103, 03:57:59.7, 8289, Duluth, MN USA 
William H Sikorski, 1752, 1513, 182, 04:38:03.3, 3517, Birchwood Village, MN USA 
Michael  T Busch, 1085, 959, 124, 04:04:17.3, 3262, Rochester, MN USA 
Joel G Benton, 3401, 2794, 266, 06:27:44.9, 5340, Minneapolis, MN USA 
Ian A Culver, 3667, 2984, 333, 07:25:33.5, 6615, Milwaukee, WI USA 
Evan T Heisler, 1685, 1458, 182, 04:34:23.9, 4591, St Louis Park, MN USA 
Jessica E Marion, 787, 85, 20, 03:48:48.8, 3231, Brunswick, ME USA 
Eric J Suchy, 2363, 2005, 202, 05:07:32.2, 5317, Washington, DC USA 
Tyler D Turgeon-Schramm, 3191, 2645, 224, 06:05:12.4, 4200, Fargo, ND USA 
Joseph S Peacock, 896, 800, 92, 03:55:52.4, 2660, St Paul, MN USA 
Daniel R Meyer, 3260, 2687, 200, 06:12:12.0, 5491, Appleton, WI USA 
Daniel  J Lablanc, 3036, 2532, 322, 05:53:17.1, 5051, Jefferson, WI USA 
Craig N Bell, 2100, 1799, 208, 04:54:04.0, 2627, Red Wing, MN USA 
Linda Evert, 3204, 551, 59, 06:06:21.3, 6652, Circle Pines, MN USA 
Katie K Roberts, 1334, 154, 17, 04:17:28.7, 3640, Portland, OR USA 
Michael J Grady, 3498, 2860, 271, 06:42:15.8, 7469, Fitchburg, WI USA 
Brady D Zwiefelhofer, 3350, 2752, 307, 06:20:56.4, 6548, Chippewa Falls, WI USA 
Michael Tormoen, 1953, 1678, 156, 04:47:42.6, 8136, Minneapolis, MN USA 
Skip K Drew, 2466, 2091, 135, 05:13:17.8, 4067, Milton, WI USA 
James Duvall, 3519, 2876, 219, 06:45:11.8, 7264, Alma, WI USA 
Michael Giesen, 2705, 2275, 345, 05:26:57.6, 4367, Chiliton, WI USA 
Simon Tyler, 3504, 2863, 359, 06:43:11.3, 8299, Northfield, MN USA 
John F Erck, 2597, 2192, 275, 05:20:32.8, 5119, Omro, WI USA 
David J Johnson, 402, 353, 33, 03:23:01.1, 1643, Lake Elmo, MN USA 
Bill A Oyler, 1485, 1310, 160, 04:24:14.7, 2696, Minneapolis, MN USA 
Jonathan A Sohn, 3516, 2873, 326, 06:44:48.8, 8108, Madison, WI USA 
Katherine K Clement, 3723, 696, 119, 07:56:25.1, 6601, Ithaca, NY USA 
Nathan P Haggerty, 1644, 1433, 131, 04:32:42.5, 194, Eden Prairie, MN USA 
Martin W Jarzyna, 1511, 1330, 123, 04:26:07.8, 8383, Golden Valley, MN USA 
Robert S Ogren, 1342, 1187, 12, 04:17:51.9, 1082, Bloomington, MN USA 
Doug S Mann, 3600, 2937, 386, 07:05:25.9, 6452, Maple Grove, MN USA 
James  M Washatka, 851, 760, 59, 03:52:52.2, 2451, Mellen, WI USA 
John P Dettloff, 1831, 1577, 241, 04:41:58.9, 2037, Hayward, WI USA 
Carie Y Alexander, 3046, 506, 57, 05:54:07.7, 5496, Minneapolis, MN USA 
John C Wood, 3522, 2879, 417, 06:45:52.0, 7302, South Pasadena, CA USA 
Tony C Wiederkehr, 413, 364, 34, 03:24:03.1, 1213, Arlington, WA USA 
Jason  A Thiel, 1171, 1036, 132, 04:09:18.6, 4556, Maribel, WI USA 
Dan O Campion, 3188, 2642, 287, 06:05:09.7, 9278, Danbury, WI USA 
Mitchell M Rautio, 3544, 2895, 310, 06:51:24.4, 7195, Bemidji, MN USA 
Greg P Lyga, 1970, 1692, 196, 04:48:30.5, 5248, Sarona, WI USA 
Jennifer A Saam, 3279, 577, 63, 06:13:44.1, 6327, Newcastle, WA USA 
Lindsey E MacDonald, 1875, 262, 49, 04:44:17.6, 1226, Tucson, AZ USA 
Stephen R Van Dam, 577, 514, 11, 03:34:59.2, 1520, Boyne City, MI USA 
Andrew M Mott, 2259, 1924, 286, 05:01:50.4, 4659, Beverly, MA USA 
Kent Sall, 2364, 2006, 256, 05:07:32.4, 5485, St Paul, MN USA 
Andy Elvester, 120, 111, 14, 02:51:01.6, 1243, Minnetonka, MN USA 
Timothy  F Piehler, 333, 294, 35, 03:16:27.3, 1513, Minneapolis, MN USA 
Joe Gerard, 725, 650, 80, 03:45:14.1, 2393, Duluth, MN USA 
Owen Henriksen, 858, 766, 88, 03:53:26.5, 7515, Plymouth, WI USA 
Ken J Lambrecht, 612, 543, 32, 03:37:55.5, 1062, Waunakee, WI USA 
Mark  A Van Etten, 2642, 2229, 273, 05:23:12.5, 5098, Sarona, WI USA 
Michael J Hermann, 2836, 2378, 359, 05:36:54.5, 5053, Hartford, WI USA 
Daniel E Julie, 1126, 998, 124, 04:06:55.8, 2706, Madison, WI USA 
John Lanser, 970, 863, 109, 03:59:22.0, 2326, West Bend, WI USA 
Jessica A Constant, 2562, 400, 44, 05:18:23.9, 4552, Champlin, MN USA 
Mark M Mehler, 695, 620, 78, 03:43:28.7, 2293, Monona, WI USA 
Andrew M Schroeder, 1344, 1189, 148, 04:17:53.9, 4518, Madison, WI USA 
Lynne Cecil, 320, 35, 6, 03:14:26.7, 525, Bloomington, MN USA 
William M Dezelar, 1717, 1483, 189, 04:36:18.8, 3486, Minneapolis, MN USA 
Jedd E Beach, 1985, 1705, 217, 04:49:05.1, 3680, Chetek, WI USA 
Paul  M Earl-Torniainen, 693, 618, 77, 03:43:21.7, 2603, St Paul, MN USA 
Scott A Birkeland, 1015, 900, 115, 04:01:25.8, 2624, Shoreview, MN USA 
Kristin L Winford, 2886, 470, 48, 05:40:48.8, 9208, Ashland, WI USA 
Amanda E Kozicky, 3253, 571, 98, 06:11:33.7, 8228, Saint Paul, MN USA 
Alexander M Risse, 1808, 1559, 168, 04:40:43.0, 4539, Minneapolis, MN USA 
Erica M Hett, 623, 70, 14, 03:38:44.6, 2384, Burnsville, MN USA 
Mark J Gherty, 3290, 2711, 202, 06:14:49.2, 6113, Hudson, WI USA 
Thomas J Schuler, 1035, 918, 89, 04:02:04.8, 2055, Wauwatosa, WI USA 
Helen M Leemkuil, 2376, 360, 22, 05:08:11.6, 5087, Hudson, WI USA 
Bill W Gilmore, 1810, 1561, 238, 04:40:43.7, 3544, Janesville, WI USA 
Andrei Vorobiev, 1839, 1585, 245, 04:42:23.7, 6520, Hinsdale, IL USA 
Dorothee Pfundt, 2552, 397, 51, 05:17:40.6, 5418, Waterford, WI USA 
Todd Hanke, 1899, 1633, 193, 04:45:14.6, 3458, New Berlin, WI USA 
Zachary C Rose, 2917, 2438, 237, 05:42:32.6, 9184, Minneapolis, MN USA 
Lauren Moscoe, 3474, 630, 107, 06:37:15.6, 9305, Madison, WI USA 
Christopher M Sanville, 947, 843, 95, 03:58:17.0, 2404, White Bear Lake, MN USA 
Henrik Velle, 2199, 1875, 174, 04:58:31.1, 4225, Minneapolis, MN USA 
Don C Pollari, 276, 248, 23, 03:10:24.4, 175, Boise, ID USA 
Ernest A Luedke, 133, 124, 12, 02:52:54.5, 165, Rothschild, WI USA 
Travis J Wojtowicz, 2177, 320, 30, 04:57:24.2, 4313, Kendall, WI USA 
Andrea L Stember, 571, 62, 14, 03:34:40.7, 532, Denver, CO USA 
Joe C Haugen, 2885, 2416, 234, 05:40:40.0, 6351, Washburn, WI USA 
Paul J Keber, 1055, 936, 37, 04:03:05.9, 2111, Waukesha, WI USA 
Terry  J Kluz, 1403, 1242, 61, 04:20:32.4, 2513, Schofield, WI USA 
John H Friday, 3334, 2740, 360, 06:19:00.4, 8301, Thunder Bay, ON Can 
Darren Winchester, 1080, 954, 115, 04:04:05.1, 2287, Hayward, WI USA 
Christopher Davis, 2206, 1880, 239, 04:59:00.4, 3468, Minnetonka, MN USA 
Joseph J Ostazeski, 546, 485, 58, 03:33:22.7, 2375, Duluth, MN USA 
David J Benson, 745, 666, 84, 03:46:05.0, 2388, Lake Elmo, MN USA 
Keir S Stiegler, 454, 400, 81, 03:26:29.6, 1296, Minneapolis, MN USA 
Caroline E Lund, 733, 77, 17, 03:45:39.0, 546, Duluth, MN USA 
Kathleen R Floberg, 2439, 370, 66, 05:12:14.7, 6313, Minneapolis, MN USA 
Justin M Johnson, 3283, 2706, 264, 06:14:21.2, 8485, Chippewa Falls, WI USA 
Adrian G Swanson, 82, 75, 18, 02:45:45.1, 1333, Minneapolis, MN USA 
Randi Timerman, 2594, 405, 72, 05:20:30.2, 4430, Stevens Point, WI USA 
Liam F Hoy, 1527, 1344, 124, 04:27:05.5, 3507, Appleton, WI USA 
Lucas C Mason, 262, 237, 36, 03:09:27.7, 1284, Maplewood, MN USA 
John F Craychee, 1538, 1353, 69, 04:27:30.7, 2066, St Charles, IL USA 
Randy L Davis, 395, 348, 16, 03:22:00.8, 1499, Eau Claire, WI USA 
Duncan  P McLean, 467, 411, 20, 03:27:25.4, 1027, Des Moines, IA USA 
Richard L Noonan, 2577, 2175, 265, 05:19:29.1, 6485, Thorp, WI USA 
Kendall D Frederick, 2503, 2119, 257, 05:15:07.6, 4677, Phillips, WI USA 
Steven  S Spelbring, 3607, 2942, 387, 07:07:35.0, 6072, Appleton, WI USA 
Andrzej Guzinski, 1785, 1540, 194, 04:39:18.8, 3205, Gdansk, N/ Pol 
Roy A Nilsen, 770, 688, 88, 03:47:36.3, 1071, Waukesha, WI USA 
Andrew M Minck, 1229, 1089, 129, 04:11:55.9, 1268, Minneapolis, MN USA 
Tom R Deroma, 2038, 1745, 164, 04:51:38.5, 4281, Osseo, MN USA 
Katherine B Alexson, 2972, 492, 92, 05:47:27.0, 8303, Deer Park, WI USA 
Edward Daley, 1993, 1712, 93, 04:49:22.9, 4397, Boise, ID USA 
John  P Reybrock, 2463, 2089, 134, 05:13:04.0, 5576, Freedom, WI USA 
Brian L Berg, 2341, 1984, 237, 05:05:50.6, 5408, Stevens Point, WI USA 
Cary  G Tauchman, 3705, 3014, 396, 07:44:41.9, 6290, Stevens Point, WI USA 
Robert L Lopno II, 3711, 3019, 398, 07:46:54.4, 4097, Minneapolis, MN USA 
Joseph Babiarz, 2406, 2040, 307, 05:10:00.9, 7283, Wausau, WI USA 
Jessie H Bathe, 2724, 434, 50, 05:28:30.6, 5545, Madison, WI USA 
Rick Flayter, 824, 735, 91, 03:50:56.7, 2709, Waukesha, WI USA 
Derek B Nordeen, 2054, 1758, 200, 04:52:36.9, 3355, La Crosse, WI USA 
Aubrey J Curtis, 981, 874, 102, 03:59:45.8, 3701, Helena, MT USA 
Alyssa G Knutson, 2027, 291, 27, 04:51:03.7, 8140, Cable, WI USA 
Eric R Weidman, 483, 426, 83, 03:29:18.5, 2292, Plymouth, WI USA 
Lawrence K Tanzman, 3633, 2960, 287, 07:15:22.9, 8336, Chicago, IL USA 
Jonah M Gilbert, 486, 428, 51, 03:29:25.2, 1445, Arden Hills, MN USA 
John G King, 1848, 1591, 182, 04:43:01.3, 8261, Shelburne, VT USA 
Beth A Lindberg, 3264, 575, 63, 06:12:18.1, 5662, Lake Nebagamon, WI USA 
Dale D Damon, 3494, 2856, 357, 06:42:02.2, 7526, Burlington, WI USA 
Heather  A Norton-Bower, 642, 74, 6, 03:39:42.1, 1588, St Paul, MN USA 
Dale Egnoski II, 2695, 2267, 217, 05:26:37.8, 6278, Oshkosh, WI USA 
Joshua M Engel, 3507, 2865, 324, 06:43:49.1, 9225, Soldiers Grove, MN USA 
Lucas A Malm, 1588, 1389, 171, 04:29:24.5, 8487, North Oaks, MN USA 
Tyler S Danielson, 3360, 2759, 270, 06:22:51.7, 6650, Minneapolis, MN USA 
Mike F Cichanowski, 1018, 903, 6, 04:01:31.6, 35016, Winona, MN USA 
David  E Fyhrie, 862, 770, 61, 03:53:37.3, 2590, Wheaton, IL USA 
Eric C Mueller, 1512, 1331, 159, 04:26:19.2, 4681, Monona, WI USA 
John G O'Hearn, 128, 119, 23, 02:51:43.2, 1327, Traverse City, MI USA 
Luke M Holtan, 1368, 1211, 153, 04:18:52.6, 1648, Pewaukee, WI USA 
Bethany N Peirson, 3109, 524, 94, 05:58:28.4, 8315, Brooklyn Park, MN USA 
Randy  G Golz, 2824, 2370, 169, 05:36:08.9, 6093, Fort Atkinson, WI USA 
John Silbernagel, 1853, 1595, 204, 04:43:12.8, 3315, Madison, WI USA 
Jim Broennimann, 1624, 1415, 173, 04:31:20.8, 2267, Fox Point, WI USA 
Matt Schaeffer, 989, 879, 111, 04:00:22.7, 4270, Oberlin, OH USA 
Brian Marchionini, 1983, 1703, 173, 04:48:59.6, 9154, Silver Spring, MD USA 
Caitlin Gregg, 60, 1, 0, 02:40:57.4, 501, Minneapolis, MN USA 
Daniel P Meyer, 1031, 914, 116, 04:02:01.3, 2589, Chicago, IL USA 
Joseph S Moser, 701, 626, 75, 03:44:04.4, 2389, Shakopee, MN USA 
Oliver Haugland, 869, 776, 89, 03:54:03.9, 8306, Plymouth, MN USA 
Dayton R Lang, 2474, 2096, 317, 05:13:52.2, 5521, Shoreview, MN USA 
Erik B Riker-Coleman, 1649, 1436, 174, 04:33:00.7, 4498, Duluth, MN USA 
Anthony J Lagowski, 2544, 2149, 210, 05:17:07.1, 4329, Depere, WI USA 
Brent D Carlson, 976, 869, 101, 03:59:32.3, 2727, Eau Claire, WI USA 
Jason Suino, 3462, 2837, 275, 06:34:51.9, 4299, Hayward, WI USA 
Kayla Billett, 639, 72, 15, 03:39:21.3, 1324, East Bethel, MN USA 
Caroline  A Mueller, 2605, 407, 73, 05:20:56.6, 5250, Eden Prairie, MN USA 
Bill L Schwantes, 3496, 2858, 375, 06:42:10.4, 8241, Marshfield, WI USA 
Ted C Kennedy, 828, 739, 57, 03:51:11.5, 6603, Boulder, CO USA 
Jamie P Mannion, 331, 292, 10, 03:16:07.4, 1092, La Crosse, WI USA 
Bill J Niehaus, 2050, 1755, 271, 04:52:25.1, 3335, Mercer, WI USA 
Cathrine J Diamond, 3380, 602, 65, 06:25:02.6, 6208, Milwaukee, WI USA 
Aaron Rutzick, 2182, 1860, 211, 04:57:46.5, 5510, Minneapolis, MN USA 
Ryan J Brang, 1989, 1709, 202, 04:49:15.4, 8173, Ashland, WI USA 
Benjamin R Dau, 1919, 1647, 175, 04:46:00.6, 3612, Silver City, NM USA 
Jake McCusker, 332, 293, 44, 03:16:20.0, 1234, Hayward, WI USA 
Joe A Filbrandt, 2075, 1777, 205, 04:53:16.4, 5617, Antigo, WI USA 
Daniel L Fark, 1288, 1141, 115, 04:15:05.8, 3573, St Cloud, MN USA 
Scott F Button, 3005, 2506, 314, 05:50:10.0, 5486, Middleton, WI USA 
Jerry J Baack, 3353, 2755, 345, 06:21:10.6, 4600, Apple Valley, MN USA 
Donna  M Neste, 3355, 599, 66, 06:21:50.0, 7184, Grand Junction, CO USA 
Brent R Mitchell, 2547, 2152, 239, 05:17:27.1, 2443, Hudson, WI USA 
Daniel M McMahon, 1974, 1696, 200, 04:48:33.9, 6465, North St Paul, MN USA 
Eric Seitz, 3284, 2707, 265, 06:14:22.4, 7510, Madison, WI USA 
Nathan Humphreys-Loving, 2440, 2070, 207, 05:12:15.2, 9152, Black Earth, WI USA 
John T Grum, 1611, 1406, 71, 04:30:26.3, 3094, Brookfield, WI USA 
John C Harrington, 1939, 1667, 90, 04:46:58.8, 4346, Winnipeg, MB Can 
George L Wawro, 3015, 2515, 318, 05:50:53.6, 6378, St Paul, MN USA 
Peter Spencer, 2487, 2105, 234, 05:14:19.7, 5679, Chaska, MN USA 
Liane Jollon, 3114, 526, 57, 05:59:04.8, 7457, Durango, CO USA 
Jason Beckermann, 2026, 1736, 199, 04:51:02.8, 5472, Eau Claire, WI USA 
Simon A Thompson, 1298, 1151, 119, 04:15:37.8, 9124, Madison, WI USA 
Doug Osterberg, 2963, 2473, 310, 05:46:48.1, 4634, Menasha, WI USA 
James M Sheibley, 719, 644, 80, 03:45:01.3, 1487, Stevens Point, WI USA 
Stacy L Hess, 1755, 241, 31, 04:38:11.6, 4603, Green Bay, WI USA 
Nelson Williams, 1282, 1135, 118, 04:14:42.5, 3538, Elm Grove, WI USA 
Martin P Gordon, 1432, 1269, 118, 04:21:51.6, 4268, Seattle, WA USA 
Drew C Swanson, 1265, 1122, 109, 04:14:01.3, 3330, Minneapolis, MN USA 
Thomas H Cogbill, 1300, 1153, 54, 04:15:43.6, 3106, Cable, WI USA 
Michael F Jordan, 3533, 2887, 378, 06:48:26.1, 6108, Chicago, IL USA 
Robert Klement, 3530, 2884, 418, 06:48:08.2, 6630, Waukesha, WI USA 
Bob Bennett, 1213, 1074, 137, 04:11:24.7, 2421, Blaine, MN USA 
Eric C Huus, 1225, 1085, 140, 04:11:46.3, 4235, Sun Valley, ID USA 
Mark  D Harms, 224, 204, 25, 03:05:00.8, 1381, Madison, WI USA 
Joel J Lafrance, 110, 102, 18, 02:49:30.8, 151, Plymouth, MN USA 
Adam A Segar, 2452, 2081, 246, 05:12:46.0, 6495, Minneapolis, MN USA 
James M Nehl, 1007, 892, 83, 04:01:07.2, 2101, Eden Prairie, MN USA 
Paul  R Peterson, 132, 123, 7, 02:52:29.9, 126, Hastings, MN USA 
Ian Meeker, 2343, 1986, 254, 05:06:00.1, 3529, Washburn, WI USA 
Ken Kisiel, 2171, 1855, 235, 04:57:10.6, 2273, Los Alamos, NM USA 
Mary Love, 2828, 455, 48, 05:36:29.6, 5602, Appleton, WI USA 
Van A Butsic, 2548, 2153, 252, 05:17:28.9, 3691, Madison, WI USA 
Christopher W Carskadon, 2561, 2162, 253, 05:18:22.8, 4353, Lacrosse, WI USA 
Meleah J Murphy, 806, 86, 21, 03:49:56.3, 2281, Henderson, NV USA 
Mabel M Smebakken, 2757, 441, 82, 05:30:48.0, 9195, St Paul, MN USA 
Don E Olson, 3231, 2670, 12, 06:09:19.2, 5022, Menomonie, WI USA 
David J Wians, 1655, 1441, 157, 04:33:09.4, 3090, Green Bay, WI USA 
Andy L Michuda, 2163, 1849, 220, 04:56:58.1, 4236, Apple Valley, MN USA 
Robert J Auner, 1820, 1567, 178, 04:41:26.5, 5067, Madison, WI USA 
Lon C Crane, 2413, 2046, 249, 05:10:14.8, 5299, Sussex, WI USA 
Peter F Weissmann, 3602, 2938, 424, 07:05:56.1, 8379, Minneapolis, MN USA 
Jane Allen, 2099, 301, 38, 04:54:02.1, 4656, Woodbury, MN USA 
Eric S Viken, 2153, 1840, 233, 04:56:34.7, 6416, Duluth, MN USA 
Erik R Donley, 1182, 1046, 134, 04:09:43.6, 2411, Minneapolis, MN USA 
Mihailo Lalich, 1858, 1600, 159, 04:43:39.8, 2245, Washburn, WI USA 
Paul  R Jahns, 1834, 1580, 181, 04:42:09.7, 2129, Wausau, WI USA 
Bob J Warpinski Jr, 3139, 2607, 340, 06:01:20.9, 6632, Green Bay, WI USA 
Eric Kraus, 1188, 1052, 134, 04:10:00.3, 3501, Seattle, WA USA 
David Helm, 899, 802, 97, 03:55:57.4, 9104, Annandale, MN USA 
Jeremiah J Schubitzke, 337, 297, 37, 03:16:47.6, 1414, Duluth, MN USA 
Ben A Mogren, 175, 162, 25, 02:58:59.9, 1556, Winona, MN USA 
Micah O Johnson, 2373, 2014, 241, 05:08:01.7, 4365, St Paul, MN USA 
Derek  J Rubenzer, 3065, 2553, 217, 05:55:36.4, 8167, Eau Claire, WI USA 
Werner R Dambach, 2613, 2206, 269, 05:21:28.0, 8145, Green Bay, WI USA 
Mark  E Fredisdorf, 3063, 2552, 327, 05:55:34.0, 6320, Oak Park, IL USA 
Timothy M Dahmen, 2681, 2257, 276, 05:26:00.3, 6089, Waunakee, WI USA 
Tom Foley, 2117, 1811, 277, 04:54:56.7, 4376, North Oaks, MN USA 
Ted Bergstrom, 2431, 2063, 263, 05:11:45.5, 5630, Minneapolis, MN USA 
Cristine R Osier, 2877, 467, 49, 05:40:25.4, 5585, Marquette, MI USA 
Craig  L Thrasher, 726, 651, 83, 03:45:15.1, 2595, Mauston, WI USA 
Patti M Schmidt-Iverson, 1068, 124, 11, 04:03:44.8, 3206, Hampton, MN USA 
Holly M Dowling, 3575, 656, 50, 06:58:24.2, 7447, Verona, WI USA 
Archie L Ecker, 743, 664, 83, 03:46:02.2, 2134, Eau Claire, WI USA 
Teresa  M Olson, 2236, 331, 40, 05:00:11.9, 3666, Eau Claire, WI USA 
Timothy W Andrew, 691, 616, 73, 03:43:17.8, 2322, Duluth, MN USA 
Damin Zacho, 242, 220, 17, 03:08:13.5, 88, Eau Claire, WI USA 
Gavin Bardes, 3143, 2611, 283, 06:01:37.9, 6578, Chicago, IL USA 
Michael J Lauterbach, 3163, 2624, 290, 06:03:19.5, 3375, Stevens Point, WI USA 
Jason P Mozol, 1937, 1665, 152, 04:46:55.6, 8160, Duluth, MN USA 
Einar S Sandom, 2497, 2114, 5, 05:14:33.3, 5110, Hudson, WI USA 
Richard C Francois, 1359, 1202, 123, 04:18:21.7, 4098, Belleville, WI USA 
Bryan G Gritt, 1353, 1196, 149, 04:18:14.5, 1106, Sherwood, WI USA 
Christopher Hall, 3055, 2546, 277, 05:54:48.3, 8401, Minneapolis, MN USA 
Craig A Timm, 3419, 2807, 300, 06:30:04.0, 8283, Center City, MN USA 
James Holmes, 699, 624, 79, 03:43:56.1, 2225, Madison, WI USA 
Douglas Van Citters, 1299, 1152, 120, 04:15:43.2, 3243, Hanover, NH USA 
Matthew T Leibfried, 937, 834, 107, 03:57:38.8, 1550, Duluth, MN USA 
Eric Engen, 2688, 2263, 200, 05:26:19.1, 1312, Winona, MN USA 
Gregory Sorteberg, 911, 813, 67, 03:56:18.6, 2512, Otsego, MN USA 
Bruce Rosenheimer, 2067, 1770, 201, 04:53:02.5, 4068, Nashotah, WI USA 
Jeffrey  A Forst, 2122, 1814, 212, 04:55:12.8, 5572, Hoffman Estates, IL USA 
Ainars Ozolins, 1442, 1277, 181, 04:22:02.5, 4448, Valmiera, N/ Lat 
Marty L Mattes, 2195, 1872, 237, 04:58:25.9, 4057, Eau Claire, WI USA 
Noel Schumacher, 3443, 619, 65, 06:32:22.5, 7152, Saint Paul, MN USA 
Jessica Rossing, 1545, 186, 32, 04:27:41.0, 9138, Duluth, MN USA 
David W Schimenz, 2750, 2312, 202, 05:29:59.3, 6405, Brown Deer, WI USA 
Drew Carlson, 2623, 2214, 195, 05:21:54.8, 1412, Vadnais Hts, MN USA 
Mark T Snyder, 1375, 1217, 113, 04:19:05.3, 1279, Hopkins, MN USA 
Barry  J Smith, 1641, 1430, 219, 04:32:31.2, 3663, Colorado Springs, CO USA 
Bradley K Wells, 493, 435, 47, 03:29:40.7, 1590, West Allis, WI USA 
Rosie Brennan, 72, 3, 0, 02:43:02.6, 517, Park City, UT USA 
Peter M Rayton, 732, 656, 17, 03:45:36.7, 2324, Northampton, MA USA 
Larry Jent, 3020, 2518, 182, 05:51:14.7, 6101, Bozeman, MT USA 
Robert Crawford, 3160, 2621, 343, 06:03:06.6, 6424, Apple Valley, MN USA 
Andrew E Meyer, 3116, 2590, 380, 05:59:15.0, 5352, Brookfield, WI USA 
Nina L Holte, 3694, 688, 76, 07:38:54.4, 7267, Coon Valley, WI USA 
Kirsten T Ritzau, 1909, 268, 35, 04:45:26.0, 4678, Hailey, ID USA 
Michael D Hopkins, 1303, 1155, 143, 04:15:48.5, 3514, New York, NY USA 
